i,smiles,A_G_eV
91290,OC1CC2OC(=O)CC12,-68.99783673
91291,OC1CC2OC(=O)NC12,-64.52820551
91292,OC1CC2OC(=O)OC12,-61.94040397
91293,OC1CN2CC(=O)CC12,-70.46333242
91294,CC1CC2CC(C#C)C12,-82.88469816
91295,CC1CC2CC(C#N)C12,-79.69402867
91296,CC1CC2CC(C#N)N12,-74.37382436
91297,CC1CC2NC(C#N)C12,-74.53883412
91298,CC1CC2OC(C#C)C12,-75.40872728
91299,CC1CC2OC(C#N)C12,-72.13538963
91300,CC1CN2CC(C#N)C12,-74.42658721
91301,CC1OC2CC(C#C)C12,-75.55779118
91302,CC1OC2CC(C#N)C12,-72.33863137
91303,CN1CC2CC(C#N)C12,-74.58454923
91304,CN1CC2NC(C#N)C12,-69.35621051
91305,CN1CC2OC(C#C)C12,-70.20305564
91306,CN1CC2OC(C#N)C12,-66.91804431
91307,OC1CC2CC(C#C)C12,-75.62386039
91308,OC1CC2CC(C#N)C12,-72.39354392
91309,OC1CC2NC(C#N)C12,-67.19355946
91310,OC1CC2OC(C#C)C12,-68.12122236
91311,OC1CC2OC(C#N)C12,-64.80010155
91312,OC1CN2CC(C#C)C12,-70.17625244
91313,OC1CN2CC(C#N)C12,-66.97175956
91314,CC1(C)CC2CC(O)C12,-86.43551018
91315,CC1(C)CN2CC(O)C12,-81.19979718
91316,CC1(C)OC2CC(O)C12,-79.21589764
91317,CC1(O)CC2CC(O)C12,-79.15475368
91318,CC1(O)CN2CC(O)C12,-73.87000579
91319,CC1CC2CC(C)(C)C12,-93.74630803
91320,CC1CC2CC(C)(O)C12,-86.55885933
91321,CC1CC2OC(C)(C)C12,-86.55050544
91322,CC1OC2CC(C)(C)C12,-86.44481647
91323,CC1OC2CC(C)(O)C12,-79.23429252
91324,CN1CC2OC(C)(C)C12,-81.46929862
91325,CC12CC(C1)CC(O)C2,-87.23299388
91326,CC12CC(CC(O)C1)O2,-80.01585757
91327,CC1CC2(C)CC(C2)O1,-87.18357802
91328,CC1CC2(O)CC(C2)O1,-79.86388205
91329,CC1CC2CC(C)(C1)O2,-87.31617904
91330,CC1CC2CC(C)(C2)C1,-94.65323587
91331,CC1CC2CC(C)(C2)O1,-87.26842308
91332,CC1CC2CC(O)(C2)C1,-87.34796193
91333,CC1CN2CC(C)(C2)O1,-81.79436567
91334,CC1OC2CC(C)(C2)O1,-79.89011382
91335,OC1CC2CC(O)(C2)C1,-79.92682196
91336,CC1=CC2C(O)CC2C1,-82.52129028
91337,CC1=CC2C(O)CN2C1,-77.22465102
91338,CC1=NC2C(O)CC2O1,-70.78377354
91339,CC1CC2CC(C)=CC12,-89.86463293
91340,CC1CC2OC(C)=NC12,-78.30516021
91341,CC1CC2OC(N)=NC12,-73.66140341
91342,CC1OC2CC(C)=CC12,-82.56746798
91343,NC1=NC2C(O)CC2O1,-66.13155401
91344,CC12C(O)CC1CC2O,-79.31832124
91345,CC12C(O)CN1CC2O,-74.0839416
91346,CC1CC2CC(C)C12C,-93.82116652
91347,CC1CC2CC(C)C12O,-86.52843702
91348,CC1CC2CC(O)C12C,-86.51796064
91349,CC1CC2CC(O)C12O,-79.20052321
91350,CC1CC2OC(C)C12C,-86.53042345
91351,CC1CC2OC(C)C12O,-79.1796793
91352,CC1OC2CC(O)C12C,-79.20327156
91353,CC1OC2CC(O)C12O,-71.84346603
91354,CC1OC2CN(C)C12C,-81.44050898
91355,OC1CC2CC(O)C12O,-71.97119621
91356,CC1CC2CC(C)C1C2,-94.98173156
91357,CC1CC2CC(C)C1O2,-87.63183096
91358,CC1CC2CC(O)C1C2,-87.67983183
91359,CC1CC2CC(O)C1O2,-80.29452924
91360,CC1CC2CC1C(C)O2,-87.7723777
91361,CC1CC2OC(C)C1O2,-80.3631019
91362,CC1OC2CC(O)C1C2,-80.29458366
91363,CC1OC2CC(O)C1O2,-73.01034411
91364,CC1OC2CC1C(C)O2,-80.54027514
91365,OC1CC2CC(O)C1C2,-80.45646412
91366,OC1CC2CC(O)C1O2,-73.01755512
91367,CC1CC2CC(C)C=C12,-89.27836391
91368,CC1CC2CC(O)C2=C1,-81.82331857
91369,CC1CC2CC(O)C=C12,-81.89757841
91370,CC1CC2OC(C)C=C12,-81.79553576
91371,CC1CN2CC(O)C2=N1,-72.6342013
91372,CC1OC2CC(C)C=C12,-81.70051365
91373,CC1OC2CC(O)C2=C1,-74.32234044
91374,CC1OC2CC(O)C=C12,-74.25227115
91375,OC1CC2CC(O)C=C12,-74.44329499
91376,CC1CC2C(CN2C)O1,-82.16544716
91377,CC1CC2C(O)CC2O1,-79.90589641
91378,CC1CC2CC(C)CC12,-94.65791622
91379,CC1CC2CC(C)OC12,-87.39071099
91380,CC1CC2CC(O)C2C1,-87.29805627
91381,CC1CC2CC(O)C2O1,-79.82516027
91382,CC1CC2CC(O)CC12,-87.24404169
91383,CC1CC2OC(C)CC12,-87.2577018
91384,CC1CC2OC(C)OC12,-80.13439031
91385,CC1OC2CC(C)CC12,-87.36096896
91386,CC1OC2CC(C)OC12,-80.04524585
91387,CC1OC2CC(O)C2O1,-72.77627188
91388,CC1OC2CC(O)CC12,-80.13058072
91389,OC1CC2CC(O)CC12,-80.10625375
91390,CC1CC2CC(C1)C2=O,-82.90437199
91391,CC1CC2CC(O1)C2=O,-75.28167738
91392,CC1CC2NC(C1)C2=O,-77.68291775
91393,CC1CC2OC(C1)C2=O,-75.29830353
91394,CC1OC2CC(O1)C2=O,-67.77430457
91395,CN1CC2NC(C1)C2=O,-72.32023649
91396,CN1CC2OC(C1)C2=O,-69.90783946
91397,OC1CC2CC(C1)C2=O,-75.40701296
91398,OC1CC2NC(C1)C2=O,-70.46316915
91399,OC1CC2OC(C1)C2=O,-68.02407776
91400,CC1CC2CC(C1)C=C2,-90.11693678
91401,CC1CC2CC(O1)C=C2,-82.63438075
91402,CC1CC2OC(C1)C=C2,-82.69598729
91403,CC1CC2OC(O1)C=C2,-75.34788265
91404,CC1OC2CC(O1)C=C2,-75.25841166
91405,OC1CC2CC(C1)C=C2,-82.70376975
91406,OC1CC2OC(C1)C=C2,-75.27220782
91407,CC1CC2CC(C2)C1=O,-82.97362493
91408,CC1CC2CC(O2)C1=O,-75.42750313
91409,CC1NC2CC(C2)C1=O,-77.82809042
91410,CC1OC2CC(C2)C1=O,-75.41123073
91411,CN1CC2CC(C2)C1=O,-78.61615898
91412,CN1CC2CC(O2)C1=O,-71.02935618
91413,OC1CC2CC(C2)C1=O,-75.60620021
91414,OC1CC2CC(O2)C1=O,-68.04032295
91415,CC1C2CC(C2)CC1O,-87.02594254
91416,CC1C2CC(CC1O)O2,-79.75998903
91417,CC1CC2CC(C2)C1C,-94.39630609
91418,CC1CC2CC(C2)C1O,-87.1155768
91419,CC1CC2CC(O2)C1C,-87.11734554
91420,CC1CC2CC(O2)C1O,-79.88088916
91421,CC1OC2CC(C2)C1C,-86.85758578
91422,CC1OC2CC(C2)C1O,-79.6359596
91423,CC1OC2CN(C2)C1C,-81.46222366
91424,OC1CC2CC(C2)C1O,-79.78613916
91425,OC1CC2CC(O2)C1O,-72.34088992
91426,CC1CC2CC(C2)C=C1,-89.35675988
91427,CC1CC2CC(O2)C=C1,-82.00726745
91428,CC1OC2CC(C2)C=C1,-81.8714827
91429,OC1CC2CC(C2)C=C1,-81.92321152
91430,OC1CC2CC(O2)C=C1,-74.54732407
91431,CC1CC2CC(C=O)C12,-81.75929021
91432,CC1CC2CC(C=O)N12,-76.45116775
91433,CC1CC2CN(C=O)C12,-77.68648244
91434,CC1CC2OC(C=O)C12,-74.31861248
91435,CC1OC2CC(C=O)C12,-74.43943098
91436,CC1OC2CN(C=O)C12,-70.27366915
91437,CN1CC2NC(C=O)C12,-71.57921639
91438,CN1CC2OC(C=O)C12,-69.17786717
91439,OC1CC2CC(C=O)C12,-74.53796336
91440,OC1CC2CN(C=O)C12,-70.304418
91441,OC1CC2OC(C=O)C12,-67.03899886
91442,OC1CN2CC(C=O)C12,-69.25356921
91443,CC12CC(CC1O)C2=O,-75.40872728
91444,CC12NC(CC1O)C2=O,-70.40414768
91445,CC12OC(CC1O)C2=O,-67.92301473
91446,CC1CC2CC1(C)C2=O,-82.76075036
91447,CC1CC2CC1(O)C2=O,-75.3925093
91448,CC1CC2NC1(C)C2=O,-77.71576187
91449,CC1CC2OC1(C)C2=O,-75.27653443
91450,CC1OC2CC1(C)C2=O,-75.10415039
91451,CC1OC2CC1(O)C2=O,-67.6767518
91452,CN1CC2CC1(C)C2=O,-77.32459839
91453,OC1CC2CC1(O)C2=O,-67.97482518
91454,CC12CC(CC1O)C=C2,-82.54588936
91455,CC12OC(CC1O)C=C2,-75.19634252
91456,CC1CC2CC1(C)C=C2,-89.88316388
91457,CC1CC2CC1(O)C=C2,-82.54412062
91458,CC1CC2OC1(C)C=C2,-82.52496382
91459,CC1OC2CC1(C)C=C2,-82.43791464
91460,CC1OC2CC1(O)C=C2,-75.04798611
91461,CC1OC2OC1(C)C=C2,-75.18347154
91462,OC1CC2CC1(O)C=C2,-75.25525514
91463,CC1CC2CC1(C2)C#C,-83.58666994
91464,CC1CC2CC1(C2)C#N,-80.36364612
91465,CC1CC2CC1(N2)C#N,-75.12692631
91466,CC1CC2CC1(O2)C#C,-76.04639859
91467,CC1CC2CC1(O2)C#N,-72.72623017
91468,CC1CN2CC1(C2)C#N,-74.88444576
91469,CC1OC2CC1(C2)C#C,-76.05200413
91470,CC1OC2CC1(C2)C#N,-72.78737412
91471,CN1CC2CC1(C2)C#N,-74.89375205
91472,NC1CC2CC1(N2)C#N,-70.22558666
91473,NC1CC2CC1(O2)C#N,-67.80508064
91474,NC1CN2CC1(C2)C#N,-69.93137729
91475,OC1CC2CC1(C2)C#C,-76.17031918
91476,OC1CC2CC1(C2)C#N,-72.94661507
91477,OC1CC2CC1(N2)C#N,-67.77313449
91478,OC1CC2CC1(O2)C#C,-68.67070161
91479,OC1CC2CC1(O2)C#N,-65.32359393
91480,OC1CN2CC1(C2)C#C,-70.80167863
91481,OC1CN2CC1(C2)C#N,-67.52518446
91482,CC1CC2CC1(C2)C=O,-82.40700252
91483,CC1CC2CC1(O2)C=O,-74.92673224
91484,CC1OC2CC1(C2)C=O,-74.88322125
91485,OC1CC2CC1(C2)C=O,-75.04374114
91486,OC1CC2CC1(O2)C=O,-67.51228627
91487,OC1CN2CC1(C2)C=O,-69.57901723
91488,CC1CC2CC11CCC21,-87.16880225
91489,CC1CC2CC11COC21,-79.3505123
91490,CC1CC2CC11OCC21,-79.27559939
91491,CC1CC2OC11CCC21,-79.44112617
91492,CC1CC2OC11COC21,-71.45360869
91493,CC1CN2CC11OCC21,-73.58447686
91494,CC1OC2CC11CCC21,-79.70420572
91495,CC1OC2CC11COC21,-71.86071804
91496,CC1OC2CC11OCC21,-71.76294757
91497,CN1CC2CC11COC21,-74.02383168
91498,OC1CC2CC11CCC21,-79.79960879
91499,OC1CC2CC11COC21,-71.98281547
91500,OC1CC2CC11OCC21,-71.9249913
91501,OC1CC2NC11COC21,-66.68598573
91502,OC1CC2OC11CCC21,-72.115226
91503,OC1CC2OC11CNC21,-66.75276243
91504,OC1CC2OC11COC21,-64.10008898
91505,OC1CN2CC11OCC21,-66.23422252
91506,CC(=O)C12CC1CC2O,-75.00910106
91507,CC(=O)C12CN1CC2O,-69.83877699
91508,CC(=O)C12NC1CC2O,-70.02435855
91509,CC(=O)C12OC1CC2O,-67.54270858
91510,CC1CC2CC12C(C)=O,-82.37377743
91511,CC1CC2CC12C(N)=O,-78.114218
91512,CC1CC2NC12C(C)=O,-77.3365714
91513,CC1CC2NC12C(N)=O,-73.08204607
91514,CC1CC2OC12C(C)=O,-74.95481437
91515,CC1CC2OC12C(N)=O,-70.74834433
91516,CC1CN2CC12C(C)=O,-77.19760292
91517,CC1CN2CC12C(N)=O,-72.97790815
91518,CC1[NH2+]C2CC12C([O-])=O,-69.03927965
91519,CC1OC2CC12C(C)=O,-74.79244411
91520,CC1OC2CC12C(N)=O,-70.52333349
91521,CN1CC2CC12C(C)=O,-77.08130151
91522,CN1CC2CC12C(N)=O,-72.89398828
91523,C[NH+]1CC2CC12C([O-])=O,-70.42148133
91524,NC(=O)C12CC1CC2O,-70.76886171
91525,NC(=O)C12CN1CC2O,-65.63075591
91526,NC(=O)C12NC1CC2O,-65.78564304
91527,NC(=O)C12OC1CC2O,-63.2215154
91528,[NH3+]C1CC2CC12C([O-])=O,-70.71941865
91529,[NH3+]C1CC2NC12C([O-])=O,-65.63992614
91530,[NH3+]C1CC2OC12C([O-])=O,-63.13517371
91531,[NH3+]C1CN2CC12C([O-])=O,-65.41472482
91532,CC1CC2CC12C1CC1,-88.36931359
91533,CC1CC2CC12C1CO1,-80.9428674
91534,CC1CC2CC12N1CC1,-83.07267433
91535,CC1CC2NC12C1CN1,-78.20964829
91536,CC1CC2NC12C1CO1,-75.84729297
91537,CC1CC2OC12C1CC1,-81.0799583
91538,CC1CC2OC12C1CN1,-75.98547232
91539,CC1CC2OC12C1CO1,-73.54327884
91540,CC1CN2CC12C1CN1,-78.15386497
91541,CC1CN2CC12C1CO1,-75.78149587
91542,CC1OC2CC12C1CC1,-80.80866091
91543,CC1OC2CC12C1CO1,-73.34322083
91544,CC1OC2CC12N1CC1,-75.47759926
91545,OC1CC2CC12C1CC1,-81.00466443
91546,OC1CC2CC12C1CN1,-75.934451
91547,OC1CC2CC12C1CO1,-73.60009619
91548,OC1CC2CC12N1CC1,-75.70416115
91549,OC1CC2NC12C1CC1,-76.01959538
91550,OC1CC2NC12C1CN1,-70.90627914
91551,OC1CC2NC12C1CO1,-68.56283573
91552,OC1CC2OC12C1CC1,-73.71990786
91553,OC1CC2OC12C1CN1,-68.60441471
91554,OC1CC2OC12C1CO1,-66.20497029
91555,OC1CN2CC12C1CC1,-75.87006889
91556,OC1CN2CC12C1CN1,-70.77248082
91557,OC1CN2CC12C1CO1,-68.39975797
91558,CC1CC2CC12CC#C,-82.97898557
91559,CC1CC2CC12CC#N,-79.77582605
91560,CC1CC2NC12CC#C,-77.89124802
91561,CC1CC2NC12CC#N,-74.65159805
91562,CC1CC2OC12CC#C,-75.60922067
91563,CC1CC2OC12CC#N,-72.36633255
91564,CC1CN2CC12CC#N,-74.65358448
91565,CC1OC2CC12CC#C,-75.39982916
91566,CC1OC2CC12CC#N,-72.172642
91567,CN1CC2CC12CC#N,-74.4804113
91568,OC1CC2CC12CC#C,-75.5832066
91569,OC1CC2CC12CC#N,-72.42946294
91570,OC1CC2NC12CC#C,-70.57900796
91571,OC1CC2NC12CC#N,-67.32131685
91572,OC1CC2OC12CC#C,-68.23708839
91573,OC1CC2OC12CC#N,-65.01975175
91574,OC1CN2CC12CC#C,-70.51631296
91575,OC1CN2CC12CC#N,-67.27361532
91576,CC1CC2CC12CC=O,-81.92421834
91577,CC1CC2CC12NC=O,-77.70060514
91578,CC1CC2CC12OC=N,-76.85000484
91579,CC1CC2CC12OC=O,-75.02991776
91580,CC1CC2NC12CC=O,-76.83106573
91581,CC1CC2OC12CC=O,-74.5624808
91582,CC1CN2CC12CC=O,-76.80339176
91583,CC1OC2CC12CC=O,-74.33730669
91584,CC1OC2CC12NC=O,-70.08727125
91585,CC1OC2CC12OC=N,-69.19835734
91586,CC1OC2CC12OC=O,-67.36518159
91587,OC1CC2CC12CC=O,-74.5548072
91588,OC1CC2CC12NC=O,-70.43258357
91589,OC1CC2CC12OC=N,-69.49226737
91590,OC1CC2CC12OC=O,-67.66935031
91591,OC1CC2NC12CC=O,-69.54723435
91592,OC1CC2OC12CC=O,-67.19138255
91593,OC1CN2CC12CC=O,-69.40317734
91594,CC1CC2CC(=O)C1O2,-76.09018169
91595,CC1CC2CC1C(=N)O2,-78.66269043
91596,CC1CC2CC1C(=O)C2,-83.57107783
91597,CC1CC2CC1C(=O)N2,-79.22580258
91598,CC1CC2CC1C(=O)O2,-76.81345997
91599,CC1CC2OC1C(=N)O2,-71.27676198
91600,CC1CC2OC1C(=O)O2,-69.38984377
91601,CC1CN2CC1C(=O)C2,-78.16997411
91602,CC1OC2CC(=O)C1O2,-68.74052599
91603,CC1OC2CC1C(=N)O2,-71.36743027
91604,CC1OC2CC1C(=O)C2,-76.12895789
91605,CC1OC2CC1C(=O)O2,-69.49022652
91606,CN1CC2CC1C(=N)O2,-73.32806409
91607,CN1CC2CC1C(=O)N2,-73.89389738
91608,CN1CC2CC1C(=O)O2,-71.46321431
91609,OC1CC2CC(=O)C1N2,-71.00094751
91610,OC1CC2CC(=O)C1O2,-68.61578906
91611,OC1CC2CC1C(=N)O2,-71.295946
91612,OC1CC2CC1C(=O)C2,-76.12958375
91613,OC1CC2CC1C(=O)N2,-71.74561393
91614,OC1CC2CC1C(=O)O2,-69.40549031
91615,OC1CC2OC1C(=N)O2,-63.75083102
91616,OC1CC2OC1C(=O)O2,-61.87683821
91617,OC1CN2CC1C(=O)C2,-70.71250696
91618,CC1=CC2CC(O)C1C2,-82.68572861
91619,CC1=CC2CC(O)C1O2,-75.15149817
91620,CC1CC2CC1C(C)=C2,-90.03500334
91621,CC1CC2OC1C(C)=C2,-82.54482812
91622,CC1OC2CC1C(C)=C2,-82.57533207
91623,CC1OC2OC1C(C)=C2,-75.16118542
91624,CC1CC2CC1C1CC21,-89.53428687
91625,CC1CC2CC1C1OC21,-82.19418237
91626,CC1CC2OC1C1CC21,-82.27399333
91627,CC1CC2OC1C1NC21,-77.03335507
91628,CC1CC2OC1C1OC21,-74.68172104
91629,CC1OC2CC1C1CC21,-82.0899356
91630,CC1OC2CC1C1NC21,-77.04837575
91631,CC1OC2CC1C1OC21,-74.69965333
91632,CC1OC2CC1N1CC21,-76.93767989
91633,CC1OC2OC1C1CC21,-74.93122211
91634,CC1OC2OC1C1NC21,-69.67281483
91635,CC1OC2OC1C1OC21,-67.29062243
91636,OC1CC2CC1C1CC21,-82.15984162
91637,OC1CC2CC1C1CN21,-77.03577688
91638,OC1CC2CC1C1NC21,-77.14119374
91639,OC1CC2CC1C1OC21,-74.81851261
91640,OC1CC2CC1N1CC21,-77.13346571
91641,OC1CC2OC1C1CC21,-74.86648626
91642,OC1CC2OC1C1NC21,-69.63412026
91643,OC1CC2OC1C1OC21,-67.27698953
91644,CC1(C)C2CC(O)C1O2,-79.39274435
91645,CC1(C)C2CC1C(O)C2,-86.78076807
91646,CC1(O)C2CC(O)C1O2,-71.96107358
91647,CC1(O)C2CC1C(O)C2,-79.7938944
91648,CC1CC2CC1C2(C)C,-94.05741565
91649,CC1CC2CC1C2(C)O,-87.01263618
91650,CC1CC2OC1C2(C)C,-86.71761048
91651,CC1CC2OC1C2(C)O,-79.62439476
91652,CC1OC2CC1C2(C)C,-86.59864236
91653,CC1OC2CC1C2(C)O,-79.57848918
91654,CC1CC2CC1C21CC1,-88.75125241
91655,CC1CC2CC1C21CO1,-81.46216924
91656,CC1CC2OC1C21CC1,-81.18926638
91657,CC1CC2OC1C21CN1,-76.19355769
91658,CC1CC2OC1C21CO1,-73.8661962
91659,CC1OC2CC1C21CC1,-81.22227378
91660,CC1OC2CC1C21CN1,-76.23236111
91661,CC1OC2CC1C21CO1,-73.85944778
91662,OC1CC2CC1C21CC1,-81.40638592
91663,OC1CC2CC1C21CN1,-76.48934531
91664,OC1CC2CC1C21CO1,-74.14192904
91665,OC1CC2OC1C21CC1,-73.78369132
91666,OC1CC2OC1C21CN1,-68.69655242
91667,OC1CC2OC1C21CO1,-66.49066249
91668,CC1CC2CC1C2C#C,-83.45249066
91669,CC1CC2CC1C2C#N,-80.24799779
91670,CC1CC2CN1C2C#N,-74.75644347
91671,CC1CC2NC1C2C#N,-75.11106207
91672,CC1CC2OC1C2C#C,-75.89406932
91673,CC1CC2OC1C2C#N,-72.65485474
91674,CC1CN2CC1C2C#N,-74.70204793
91675,CC1OC2CC1C2C#C,-75.93567551
91676,CC1OC2CC1C2C#N,-72.70203926
91677,CN1CC2CC1C2C#N,-74.86694885
91678,OC1CC2CC1C2C#C,-76.07850801
91679,OC1CC2CC1C2C#N,-72.87181101
91680,OC1CC2NC1C2C#N,-67.7114463
91681,OC1CC2OC1C2C#C,-68.48661668
91682,OC1CC2OC1C2C#N,-65.2447898
91683,OC1CN2CC1C2C#C,-70.57326636
91684,OC1CN2CC1C2C#N,-67.30999692
91685,CC1CC2CC1C2C=O,-82.31968122
91686,CC1CC2CC1N2C=O,-77.86520673
91687,CC1CC2CN1C2C=O,-76.91917615
91688,CC1CC2OC1C2C=O,-74.85160164
91689,CC1CN2CC1C2C=O,-76.86516158
91690,CC1OC2CC1C2C=O,-74.80708383
91691,OC1CC2CC1C2C=O,-74.93138538
91692,OC1CC2CC1N2C=O,-70.49783644
91693,OC1CC2OC1C2C=O,-67.42722352
91694,OC1CN2CC1C2C=O,-69.46777714
91695,CC1=CC2CC1CC2O,-82.66434047
91696,CC1=CC2OC1CC2O,-75.22747233
91697,CC1CC2CC1C=C2C,-90.05211929
91698,CC1CC2OC1C=C2C,-82.56586251
91699,CC1OC2CC1C=C2C,-82.58749555
91700,CC1OC2OC1C=C2C,-75.18760767
91701,CC1CC2CC1C=CC2,-90.27677638
91702,CC1CC2CC1N=CO2,-78.51131357
91703,CC1CC2CC=CC1O2,-82.8661128
91704,CC1OC2CC1C=CC2,-82.95806002
91705,CC1OC2CC1N=CO2,-71.30264
91706,CC1OC2CC=CC1O2,-75.62353386
91707,OC1CC2CC1C=CC2,-82.92932481
91708,OC1CC2CC1N=CO2,-70.98804932
91709,OC1CC2CC=CC1O2,-75.41245524
91710,CC1CC2CC1CC2=O,-83.5391861
91711,CC1CC2CC1NC2=O,-79.2284965
91712,CC1CC2CC1OC2=N,-78.66402379
91713,CC1CC2CC1OC2=O,-76.81299738
91714,CC1CC2CN1CC2=O,-78.18279066
91715,CC1CC2OC1CC2=O,-76.07045344
91716,CC1CC2OC1OC2=N,-71.28402742
91717,CC1CC2OC1OC2=O,-69.39509556
91718,CC1NC2CC1OC2=N,-73.44262397
91719,CC1NC2CC1OC2=O,-71.58302598
91720,CC1OC2CC1CC2=O,-76.00642508
91721,CC1OC2CC1NC2=O,-71.64180254
91722,CC1OC2CC1OC2=N,-71.07817338
91723,CC1OC2CC1OC2=O,-69.19694235
91724,CC1OC2OC1CC2=O,-68.68591277
91725,OC1CC2CC1CC2=O,-76.17203349
91726,OC1CC2CC1NC2=O,-71.8211527
91727,OC1CC2CC1OC2=N,-71.27779601
91728,OC1CC2CC1OC2=O,-69.41931368
91729,OC1CC2NC1CC2=O,-71.05202325
91730,OC1CC2OC1CC2=O,-68.66749067
91731,OC1CC2OC1OC2=N,-63.860384
91732,OC1CC2OC1OC2=O,-61.96192817
91733,CC1CC2CC1CC2C,-95.15468704
91734,CC1CC2CC1CC2O,-87.79836457
91735,CC1CC2CC1OC2C,-87.8391272
91736,CC1CC2OC1CC2C,-87.8321883
91737,CC1CC2OC1CC2O,-80.47298142
91738,CC1CC2OC1OC2C,-80.6263175
91739,CC1OC2CC1CC2O,-80.3980413
91740,CC1OC2CC1OC2C,-80.39561949
91741,CC1OC2OC1CC2O,-73.11197858
91742,OC1CC2CC1CC2O,-80.44400131
91743,OC1CC2OC1CC2O,-73.08694412
91744,CC1CC2CC1CC=C2,-90.22140124
91745,CC1CC2CC1OC=N2,-78.51207548
91746,CC1CC2OC1CC=C2,-82.80434298
91747,CC1OC2CC1CC=C2,-82.82505083
91748,CC1OC2OC1CC=C2,-75.49340907
91749,OC1CC2CC1CC=C2,-82.8804804
91750,OC1CC2CC1OC=N2,-71.11128962
91751,OC1CC2OC1CC=C2,-75.44007478
91752,CC1CC2CC1CCC2,-95.27705659
91753,CC1CC2CC1CCO2,-87.73860839
91754,CC1CC2CC1COC2,-87.75754751
91755,CC1CC2CC1OCC2,-87.74837727
91756,CC1CC2CC1OCO2,-80.35248946
91757,CC1CC2CCCC1O2,-87.94974143
91758,CC1CC2CCOC1O2,-80.56272453
91759,CC1CC2COCC1O2,-80.36544207
91760,CC1CC2OC1CCO2,-80.54743173
91761,CC1OC2CC1CCC2,-87.96612268
91762,CC1OC2CC1CCO2,-80.61627651
91763,CC1OC2CC1COC2,-80.36035355
91764,CC1OC2CC1OCC2,-80.38582339
91765,CC1OC2CCCC1O2,-80.72912207
91766,CC1OC2COCC1O2,-73.05475307
91767,OC1CC2CC1CCC2,-87.93033972
91768,OC1CC2CC1CCO2,-80.38326552
91769,OC1CC2CC1COC2,-80.44802859
91770,OC1CC2CC1OCC2,-80.30805329
91771,OC1CC2CC1OCO2,-72.89904959
91772,OC1CC2CCCC1O2,-80.57736424
91773,OC1CC2CCOC1O2,-73.20242919
91774,OC1CC2COCC1O2,-73.02079327
91775,OC1CC2OC1CCO2,-73.16577547
91776,CC12CC1CC(O)C2=O,-75.76614866
91777,CC12CN1CC(O)C2=O,-70.54874892
91778,CC12NC1CC(O)C2=O,-70.71484714
91779,CC12OC1CC(O)C2=O,-68.32511718
91780,CC1CC2CC2(C)C1=O,-83.20184671
91781,CC1CC2CC2(O)C1=O,-75.74527754
91782,CC1CC2NC2(C)C1=O,-78.15408267
91783,CC1CC2OC2(C)C1=O,-75.8499869
91784,CC1CN2CC2(C)C1=O,-77.99369883
91785,CC1NC2CC2(O)C1=O,-70.53068057
91786,CC1OC2CC2(C)C1=O,-75.61517996
91787,CC1OC2CC2(O)C1=O,-68.09787501
91788,CN1CC2CC2(C)C1=O,-78.87368741
91789,CN1CC2CC2(O)C1=O,-71.41066914
91790,CN1CC2NC2(C)C1=O,-73.7640175
91791,CN1CC2OC2(C)C1=O,-71.42337686
91792,OC1CC2CC2(O)C1=O,-68.29630034
91793,CC12CC1CC(O)C2O,-80.05490589
91794,CC12CN1CC(O)C2O,-74.92232399
91795,CC12NC1CC(O)C2O,-75.28943262
91796,CC12OC1CC(O)C2O,-72.95548598
91797,CC1C(O)CC2CC12C,-87.37054736
91798,CC1C(O)CC2CC12O,-79.94755702
91799,CC1C(O)CC2NC12C,-82.58243424
91800,CC1C(O)CC2OC12C,-80.2824746
91801,CC1C(O)CN2CC12C,-82.24166622
91802,CC1CC2CC2(C)C1C,-94.55843145
91803,CC1CC2CC2(C)C1O,-87.2674979
91804,CC1CC2CC2(O)C1C,-87.13152267
91805,CC1CC2CC2(O)C1O,-79.79318691
91806,CC1CC2NC2(C)C1O,-82.44724814
91807,CC1CC2OC2(C)C1C,-87.39468385
91808,CC1CC2OC2(C)C1O,-80.13942441
91809,CC1CN2CC2(C)C1O,-82.14082087
91810,CC1OC2CC2(C)C1C,-87.11097808
91811,CC1OC2CC2(C)C1O,-79.81280631
91812,CC1OC2CC2(O)C1C,-79.64942923
91813,CC1OC2CC2(O)C1O,-72.32834548
91814,OC1CC2CC2(O)C1O,-72.49360014
91815,CC12CC1CC(O)C=C2,-82.26389791
91816,CC12CN1CC(O)C=C2,-77.03545035
91817,CC12NC1CC(O)C=C2,-77.28135952
91818,CC12OC1CC(O)C=C2,-74.94235156
91819,CC1CC2CC2(C)C=C1,-89.69888846
91820,CC1CC2CC2(O)C=C1,-82.26871432
91821,CC1CC2NC2(C)C=C1,-84.68668968
91822,CC1CC2OC2(C)C=C1,-82.40713857
91823,CC1OC2CC2(C)C=C1,-82.170318
91824,CC1OC2CC2(O)C=C1,-74.71227941
91825,OC1CC2CC2(O)C=C1,-74.82556035
91826,CC1CC2(CC2O1)C#C,-76.34985981
91827,CC1CC2(CC2O1)C#N,-73.09129794
91828,CC1CC2CC2(C1)C#C,-83.82166736
91829,CC1CC2CC2(C1)C#N,-80.61151452
91830,CC1CC2CC2(N1)C#N,-75.47515024
91831,CC1CC2CC2(O1)C#C,-76.32907033
91832,CC1CC2CC2(O1)C#N,-73.05780074
