i,smiles,A_G_eV,status
118844,[H]N1C(=O)C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C1([H])[H],-84.21587371826172,OK
118845,[H]N1C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C1([H])[H],-79.65638732910156,OK
118846,[H]N1C(=O)O[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C1([H])[H],-77.25310516357422,OK
118847,[H][N-]C1OC([H])([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C1([H])[H],-83.50674438476562,OK
118848,[H][N-]C1OC([H])([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])O1,-76.36441040039062,OK
118849,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])OC(=O)C1([H])[H],-81.67198944091797,OK
118850,[H]N1C(=O)OC([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],-77.16698455810547,OK
118851,[H]C([H])([H])C([H])([H])C([H])([H])[C@]1([H])OC(=O)OC1([H])[H],-74.70309448242188,OK
118852,[H][N-]C1O[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])OC1([H])[H],-76.16462707519531,OK
118853,[H]C1([H])O[C@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])OC1=O,-74.3432846069336,OK
118854,[H]C1([H])C(=O)C([H])([H])C([H])([H])[N@@H+]1C([H])([H])C([H])([H])C([H])([H])[H],-83.08526611328125,OK
118855,[H]C1([H])O[C@@]([H])(OC([H])([H])C([H])([H])[H])C([H])([H])C1=O,-73.68074035644531,OK
118856,[H][N-]C1O[C@@]([H])(OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],-76.34370422363281,OK
118857,[H]C([H])([H])C([H])([H])O[C@]1([H])C([H])([H])C(=O)C([H])([H])C1([H])[H],-80.97407531738281,OK
118858,[H]C([H])([H])C([H])([H])O[C@]1([H])OC(=O)C([H])([H])C1([H])[H],-74.5095443725586,OK
118859,[H]N1C(=O)C([H])([H])[C@@]([H])(OC([H])([H])C([H])([H])[H])C1([H])[H],-76.68191528320312,OK
118860,[H]N1C(=O)O[C@@]([H])(OC([H])([H])C([H])([H])[H])C1([H])[H],-69.92108154296875,OK
118861,[H][N-]C1OC([H])([H])[C@]([H])(OC([H])([H])C([H])([H])[H])C1([H])[H],-75.96146392822266,OK
118862,[H][N-]C1OC([H])([H])[C@]([H])(OC([H])([H])C([H])([H])[H])O1,-69.04620361328125,OK
118863,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])OC(=O)C1([H])[H],-74.12643432617188,OK
118864,[H]C([H])([H])C([H])([H])O[C@]1([H])OC(=O)OC1([H])[H],-67.3653335571289,OK
118865,[H]N1C([H])([H])C(=O)C([H])([H])[C@]1([H])C([H])([H])OC([H])([H])[H],-75.66801452636719,OK
118866,[H]C([H])([H])OC([H])([H])[C@]1([H])OC([H])([H])C(=O)C1([H])[H],-73.17898559570312,OK
118867,[H][N-]C1O[C@@]([H])(C([H])([H])OC([H])([H])[H])C([H])([H])C1([H])[H],-75.87977600097656,OK
118868,[H]C([H])([H])OC([H])([H])[C@]1([H])C([H])([H])C(=O)C([H])([H])C1([H])[H],-80.79885864257812,OK
118869,[H]N1C(=O)C([H])([H])C([H])([H])[C@]1([H])C([H])([H])OC([H])([H])[H],-76.59839630126953,OK
118870,[H]C([H])([H])OC([H])([H])[C@]1([H])OC(=O)C([H])([H])C1([H])[H],-74.04861450195312,OK
118871,[H]N1C(=O)C([H])([H])[C@@]([H])(C([H])([H])OC([H])([H])[H])C1([H])[H],-76.5320053100586,OK
118872,[H]N1C(=O)N([H])[C@@]([H])(C([H])([H])OC([H])([H])[H])C1([H])[H],-71.97589111328125,OK
118873,[H]N1C(=O)O[C@@]([H])(C([H])([H])OC([H])([H])[H])C1([H])[H],-69.43257904052734,OK
118874,[H][N-]C1OC([H])([H])[C@]([H])(C([H])([H])OC([H])([H])[H])C1([H])[H],-75.81242370605469,OK
118875,[H][N-]C1OC([H])([H])[C@]([H])(C([H])([H])OC([H])([H])[H])O1,-68.55536651611328,OK
118876,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])OC(=O)C1([H])[H],-73.97957611083984,OK
118877,[H]N1C(=O)OC([H])([H])[C@]1([H])C([H])([H])OC([H])([H])[H],-69.4780502319336,OK
118878,[H]C([H])([H])OC([H])([H])[C@]1([H])OC(=O)OC1([H])[H],-66.94461822509766,OK
118879,[H][N-]C1O[C@@]([H])(C([H])([H])OC([H])([H])[H])OC1([H])[H],-68.38249206542969,OK
118880,[H]C([H])([H])OC([H])([H])[C@]1([H])OC(=O)C([H])([H])O1,-66.4999771118164,OK
118881,[H]OC([H])([H])C([H])([H])[C@]1([H])OC([H])([H])C(=O)C1([H])[H],-73.39154052734375,OK
118882,[H][N-]C1O[C@@]([H])(C([H])([H])C([H])([H])O[H])C([H])([H])C1([H])[H],-76.09517669677734,OK
118883,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])C(=O)C([H])([H])C1([H])[H],-80.96675109863281,OK
118884,[H]OC([H])([H])C([H])([H])[C@]1([H])N([H])C(=O)C([H])([H])C1([H])[H],-76.75492095947266,OK
118885,[H]OC([H])([H])C([H])([H])[C@]1([H])OC(=O)C([H])([H])C1([H])[H],-74.26510620117188,OK
118886,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])C(=O)N([H])C1([H])[H],-76.67979431152344,OK
118887,[H]OC([H])([H])C([H])([H])[C@]1([H])N([H])C(=O)N([H])C1([H])[H],-72.10740661621094,OK
118888,[H]OC([H])([H])C([H])([H])[C@]1([H])OC(=O)N([H])C1([H])[H],-69.72001647949219,OK
118889,[H][N-]C1OC([H])([H])[C@]([H])(C([H])([H])C([H])([H])O[H])C1([H])[H],-75.97006225585938,OK
118890,[H][N-]C1OC([H])([H])[C@]([H])(C([H])([H])C([H])([H])O[H])O1,-68.82764434814453,OK
118891,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])OC(=O)C1([H])[H],-74.13282775878906,OK
118892,[H]OC([H])([H])C([H])([H])[C@]1([H])N([H])C(=O)OC1([H])[H],-69.61296844482422,OK
118893,[H]OC([H])([H])C([H])([H])[C@]1([H])OC(=O)OC1([H])[H],-67.16138458251953,OK
118894,[H][N-]C1O[C@@]([H])(C([H])([H])C([H])([H])O[H])OC1([H])[H],-68.61296844482422,OK
118895,[H]OC([H])([H])C([H])([H])[C@]1([H])OC(=O)C([H])([H])O1,-66.7742691040039,OK
118896,[H]OC([H])([H])C([H])([H])[N@@H+]1C([H])([H])C(=O)C([H])([H])C1([H])[H],-75.59056854248047,OK
118897,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])=C(C([H])([H])[H])C([H])([H])C1([H])[H],-87.66573333740234,OK
118898,[H]OC([H])([H])C([H])([H])[C@@]1([H])OC([H])([H])C(C([H])([H])[H])=C1[H],-80.22303771972656,OK
118899,[H]OC([H])([H])C([H])([H])[C@]1([H])[NH2+]C(C([H])([H])[H])OC1([H])[H],-76.11482238769531,OK
118900,[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],-95.19300079345705,OK
118901,[H]C([H])([H])C1[NH2+][C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])O1,-83.63349151611328,OK
118902,[H]C1=C(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],-87.7427978515625,OK
118903,[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])[H],-87.69213104248047,OK
118904,[H]C1=C(C([H])([H])[H])C([H])([H])O[C@]1([H])OC([H])([H])C([H])([H])[H],-80.41248321533203,OK
118905,[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])OC([H])([H])[H],-87.51321411132812,OK
118906,[H]C([H])([H])OC([H])([H])[C@]1([H])[NH2+]C(C([H])([H])[H])OC1([H])[H],-75.86058807373047,OK
118907,[H]N([H])C1[NH2+][C@@]([H])(C([H])([H])OC([H])([H])[H])C([H])([H])O1,-71.27190399169922,OK
118908,[H]C1=C(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])OC([H])([H])[H],-79.99334716796875,OK
118909,[H]OC([H])([H])C([H])([H])[C@]1([H])[NH2+]C(N([H])[H])OC1([H])[H],-71.46219635009766,OK
118910,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])O[C@@]([H])(C([H])([H])[H])C1([H])[H],-85.14762115478516,OK
118911,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],-92.56316375732422,OK
118912,[H]OC([H])([H])C([H])([H])[C@@]1([H])O[C@@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],-85.31045532226562,OK
118913,[H]OC([H])([H])C([H])([H])[C@]1([H])OC([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],-85.18323516845703,OK
118914,[H]OC([H])([H])C([H])([H])[C@]1([H])OC([H])([H])[C@]([H])(C([H])([H])[H])O1,-77.92601776123047,OK
118915,[H]OC([H])([H])C([H])([H])[C@@]1([H])O[C@@]([H])(C([H])([H])[H])OC1([H])[H],-77.94988250732422,OK
118916,[H]C([H])([H])C([H])([H])C([H])([H])[C@]1([H])OC([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],-92.70408630371094,OK
118917,[H]O[C@@]1([H])C([H])([H])O[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C1([H])[H],-85.245361328125,OK
118918,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],-100.08381652832033,OK
118919,[H]C([H])([H])C([H])([H])C([H])([H])[C@]1([H])O[C@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],-92.82876586914062,OK
118920,[H]O[C@]1([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C1([H])[H],-92.65826416015624,OK
118921,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])O[C@@]([H])(C([H])([H])[H])C1([H])[H],-92.67888641357422,OK
118922,[H]C([H])([H])C([H])([H])C([H])([H])[C@]1([H])O[C@]([H])(C([H])([H])[H])OC1([H])[H],-85.47769165039062,OK
118923,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])OC([H])([H])[C@@]([H])(C([H])([H])[H])O1,-85.46768188476562,OK
118924,[H]C([H])([H])C([H])([H])O[C@]1([H])OC([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],-85.41764068603516,OK
118925,[H]O[C@@]1([H])C([H])([H])O[C@@]([H])(OC([H])([H])C([H])([H])[H])C1([H])[H],-77.93439483642578,OK
118926,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],-92.60969543457033,OK
118927,[H]C([H])([H])C([H])([H])O[C@]1([H])O[C@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],-85.43666076660156,OK
118928,[H]O[C@]1([H])C([H])([H])C([H])([H])[C@]([H])(OC([H])([H])C([H])([H])[H])C1([H])[H],-85.16661071777344,OK
118929,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])O[C@@]([H])(C([H])([H])[H])C1([H])[H],-85.13934326171875,OK
118930,[H]C([H])([H])OC([H])([H])[C@]1([H])OC([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],-84.95918273925781,OK
118931,[H]O[C@@]1([H])C([H])([H])O[C@@]([H])(C([H])([H])OC([H])([H])[H])C1([H])[H],-77.51197052001953,OK
118932,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],-92.4150161743164,OK
118933,[H]C([H])([H])OC([H])([H])[C@]1([H])O[C@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],-85.07390594482422,OK
118934,[H]O[C@]1([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])OC([H])([H])[H])C1([H])[H],-84.99988555908203,OK
118935,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])O[C@@]([H])(C([H])([H])[H])C1([H])[H],-84.98957824707031,OK
118936,[H]C([H])([H])OC([H])([H])[C@]1([H])O[C@]([H])(C([H])([H])[H])OC1([H])[H],-77.73749542236328,OK
118937,[H]C([H])([H])OC([H])([H])[C@@]1([H])OC([H])([H])[C@@]([H])(C([H])([H])[H])O1,-77.64807891845703,OK
118938,[H]OC([H])([H])C([H])([H])[C@]1([H])OC([H])([H])[C@]([H])(O[H])C1([H])[H],-77.71953582763672,OK
118939,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(O[H])C1([H])[H],-85.16181945800781,OK
118940,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],-91.8908462524414,OK
118941,[H]OC([H])([H])C([H])([H])[C@]1([H])OC([H])([H])C1(C([H])([H])[H])C([H])([H])[H],-84.49044036865234,OK
118942,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])OC1(C([H])([H])[H])C([H])([H])[H],-84.56600189208984,OK
118943,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[C@]1(O[H])C([H])([H])[H],-84.6233139038086,OK
118944,[H]OC([H])([H])C([H])([H])[C@]1([H])OC([H])([H])[C@]1(O[H])C([H])([H])[H],-77.15773010253906,OK
118945,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],-99.41180419921876,OK
118946,[H]O[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],-92.1456527709961,OK
118947,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])OC1(C([H])([H])[H])C([H])([H])[H],-92.09607696533205,OK
118948,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])OC([H])([H])C1(C([H])([H])[H])C([H])([H])[H],-92.01827239990234,OK
118949,[H]O[C@@]1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],-84.68450927734375,OK
118950,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],-91.98312377929688,OK
118951,[H]O[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])[H],-84.69171905517578,OK
118952,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])OC1(C([H])([H])[H])C([H])([H])[H],-84.62162017822266,OK
118953,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],-91.69029998779295,OK
118954,[H]O[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])OC([H])([H])[H],-84.41302490234375,OK
118955,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])OC1(C([H])([H])[H])C([H])([H])[H],-84.37931060791016,OK
118956,[H]C([H])([H])OC([H])([H])[C@@]1([H])OC([H])([H])C1(C([H])([H])[H])C([H])([H])[H],-84.26174926757812,OK
118957,[H]O[C@@]1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])OC([H])([H])[H],-76.90766143798828,OK
118958,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])C12C([H])([H])C2([H])[H],-93.87306213378906,OK
118959,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@]12OC2([H])[H],-86.54351043701172,OK
118960,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])OC12C([H])([H])C2([H])[H],-86.40728759765625,OK
118961,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])OC([H])([H])C12C([H])([H])C2([H])[H],-86.43074798583984,OK
118962,[H]N1C([H])([H])[C@@]12C([H])([H])O[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[H],-81.3895034790039,OK
118963,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])OC([H])([H])[C@]12OC2([H])[H],-79.02263641357422,OK
118964,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])C([H])([H])C12C([H])([H])C2([H])[H],-86.41706085205078,OK
118965,[H]N1C([H])([H])[C@@]12C([H])([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])[H],-81.40564727783203,OK
118966,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])C([H])([H])[C@]12OC2([H])[H],-79.04579162597656,OK
118967,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])OC12C([H])([H])C2([H])[H],-78.86927032470703,OK
118968,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])C([H])([H])C12C([H])([H])C2([H])[H],-86.1515884399414,OK
118969,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@]12OC2([H])[H],-78.81256103515625,OK
118970,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])OC12C([H])([H])C2([H])[H],-78.69010925292969,OK
118971,[H]C([H])([H])OC([H])([H])[C@@]1([H])OC([H])([H])C12C([H])([H])C2([H])[H],-78.68218994140625,OK
118972,[H]N1C([H])([H])[C@@]12C([H])([H])O[C@]2([H])C([H])([H])OC([H])([H])[H],-73.65119171142578,OK
118973,[H]C([H])([H])OC([H])([H])[C@@]1([H])OC([H])([H])[C@]12OC2([H])[H],-71.24812316894531,OK
118974,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])C12C([H])([H])C2([H])[H],-86.3466567993164,OK
118975,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@]12OC2([H])[H],-79.01593780517578,OK
118976,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])OC12C([H])([H])C2([H])[H],-78.87063598632812,OK
118977,[H]OC([H])([H])C([H])([H])[C@@]1([H])OC([H])([H])C12C([H])([H])C2([H])[H],-78.90336608886719,OK
118978,[H]OC([H])([H])C([H])([H])[C@@]1([H])OC([H])([H])[C@]12N([H])C2([H])[H],-73.86128997802734,OK
118979,[H]OC([H])([H])C([H])([H])[C@@]1([H])OC([H])([H])[C@]12OC2([H])[H],-71.49311065673828,OK
118980,[H]C([H])([H])[NH2+]C1OC([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],-82.72553253173828,OK
118981,[H]N(C([H])([H])C([H])([H])[H])[C@]1([H])C([NH2+]C([H])([H])[H])OC1([H])[H],-77.52002716064453,OK
118982,[H]N1C([NH2+]C([H])([H])[H])[C@@]([H])(OC([H])([H])C([H])([H])[H])C1([H])[H],-77.47977447509766,OK
118983,[H]C([H])([H])[NH2+]C1OC([H])([H])[C@]1([H])OC([H])([H])C([H])([H])[H],-75.09382629394531,OK
118984,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([NH2+]C([H])([H])[H])OC1([H])[H],-75.20484924316406,OK
118985,[H]C([H])([H])[NH2+]C1OC([H])([H])[C@]1([H])C([H])([H])OC([H])([H])[H],-74.91943359375,OK
118986,[H]C#C[C@]1([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],-88.47831726074219,OK
118987,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]1([H])C#N,-85.27568054199219,OK
118988,[H]N1C([H])([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])[C@]1([H])C#N,-80.09342956542969,OK
118989,[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],-80.93843078613281,OK
118990,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])O[C@@]1([H])C#N,-77.63536834716797,OK
118991,[H]C#C[C@]1([H])C([H])([H])O[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],-81.0586166381836,OK
118992,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])OC([H])([H])[C@@]1([H])C#N,-77.80590057373047,OK
118993,[H]C([H])([H])C([H])([H])C([H])([H])[N@@H+]1C([H])([H])C([H])([H])[C@@]1([H])C#N,-80.08167266845703,OK
118994,[H]N(C([H])([H])C([H])([H])[H])[C@@]1([H])C([H])([H])N([H])[C@@]1([H])C#N,-74.98822021484375,OK
118995,[H]N(C([H])([H])C([H])([H])[H])[C@@]1([H])C([H])([H])O[C@@]1([H])C#N,-72.53944396972656,OK
118996,[H]C#C[C@]1([H])C([H])([H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])[H],-80.94824981689453,OK
118997,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])C([H])([H])[C@@]1([H])C#N,-77.74369812011719,OK
118998,[H]N1C([H])([H])[C@]([H])(OC([H])([H])C([H])([H])[H])[C@]1([H])C#N,-72.48961639404297,OK
118999,[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])OC([H])([H])C([H])([H])[H],-73.33673095703125,OK
119000,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])O[C@@]1([H])C#N,-70.09262084960938,OK
119001,[H]C#C[C@]1([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])OC([H])([H])[H],-80.77061462402344,OK
119002,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]1([H])C#N,-77.55708312988281,OK
119003,[H]N1C([H])([H])[C@]([H])(C([H])([H])OC([H])([H])[H])[C@]1([H])C#N,-72.37339782714844,OK
119004,[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])OC([H])([H])[H],-73.19583129882812,OK
119005,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])O[C@@]1([H])C#N,-69.90170288085938,OK
119006,[H]N1C([H])([H])[C@@]([H])(C#N)[C@@]1([H])C([H])([H])OC([H])([H])[H],-72.365478515625,OK
119007,[H]C#C[C@]1([H])C([H])([H])O[C@]1([H])C([H])([H])OC([H])([H])[H],-73.27640533447266,OK
119008,[H]C([H])([H])OC([H])([H])[C@@]1([H])OC([H])([H])[C@@]1([H])C#N,-70.02306365966797,OK
119009,[H]C#C[C@]1([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])O[H],-80.94163513183594,OK
119010,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]1([H])C#N,-77.72301483154297,OK
119011,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])N([H])[C@@]1([H])C#N,-72.53816223144531,OK
119012,[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])C([H])([H])O[H],-73.38516998291016,OK
119013,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])O[C@@]1([H])C#N,-70.07716369628906,OK
119014,[H]OC([H])([H])C([H])([H])[C@@]1([H])N([H])C([H])([H])[C@@]1([H])C#N,-72.66327667236328,OK
119015,[H]C#C[C@]1([H])C([H])([H])O[C@]1([H])C([H])([H])C([H])([H])O[H],-73.53739166259766,OK
119016,[H]OC([H])([H])C([H])([H])[C@@]1([H])OC([H])([H])[C@@]1([H])C#N,-70.26073455810547,OK
119017,[H]OC([H])([H])C([H])([H])[N@@H+]1C([H])([H])C([H])([H])[C@@]1([H])C#N,-72.57734680175781,OK
119018,[H]C(=O)[C@]1([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],-87.3582992553711,OK
119019,[H]C(=O)N1C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],-83.15737915039062,OK
119020,[H]C(=O)[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],-79.78351593017578,OK
119021,[H]C(=O)[C@]1([H])C([H])([H])O[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],-79.91168212890625,OK
119022,[H]C(=O)[C@]1([H])C([H])([H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])[H],-79.89788818359375,OK
119023,[H]C(=O)[C@]1([H])N([H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])[H],-74.7451400756836,OK
119024,[H]C(=O)[C@]1([H])OC([H])([H])[C@]1([H])OC([H])([H])C([H])([H])[H],-72.34974670410156,OK
119025,[H]C(=O)[C@]1([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])OC([H])([H])[H],-79.64786529541016,OK
119026,[H]C(=O)N1C([H])([H])C([H])([H])[C@]1([H])C([H])([H])OC([H])([H])[H],-75.46515655517578,OK
119027,[H]C(=O)[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])OC([H])([H])[H],-72.14373016357422,OK
119028,[H]C(=O)[C@]1([H])C([H])([H])O[C@]1([H])C([H])([H])OC([H])([H])[H],-72.1127700805664,OK
119029,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])=O,-79.81938171386719,OK
119030,[H]OC([H])([H])C([H])([H])[C@]1([H])N(C([H])=O)C([H])([H])C1([H])[H],-75.62167358398438,OK
119031,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])O[C@@]1([H])C([H])=O,-72.2431869506836,OK
119032,[H]OC([H])([H])C([H])([H])[C@@]1([H])OC([H])([H])[C@@]1([H])C([H])=O,-72.37339782714844,OK
119033,[H]OC([H])([H])C([H])([H])[N@@H+]1C([H])([H])C([H])([H])[C@@]1([H])C([H])=O,-74.77327728271484,OK
119034,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H],-91.77813720703124,OK
119035,[H]C([H])([H])OC([H])([H])[C@]1([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H],-91.5984878540039,OK
119036,[H]OC([H])([H])C([H])([H])[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H],-84.41598510742188,OK
119037,[H]C([H])([H])OC([H])([H])[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H],-84.1799545288086,OK
119038,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])O[C@]1([H])C([H])([H])C([H])([H])[H],-84.40550994873047,OK
119039,[H]C([H])([H])OC([H])([H])[C@]1([H])C([H])([H])O[C@]1([H])C([H])([H])C([H])([H])[H],-84.20784759521484,OK
119040,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[H],-99.30146026611328,OK
119041,[H]OC([H])([H])[C@]1([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],-91.79680633544922,OK
119042,[H]C([H])([H])O[C@]1([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],-91.70962524414062,OK
119043,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])O[C@@]1([H])C([H])([H])C([H])([H])[H],-91.9302215576172,OK
